Jurisdiction,Timestep,Date,Mean,Lower,Upper
United States - Arizona,74,2020-04-25 00:00:00,670.5650738927878,339.0265933202919,1407.2059451224354
United States - Arizona,75,2020-04-26 00:00:00,678.8104970214167,343.2991473144116,1429.9433265382802
United States - Arizona,76,2020-04-27 00:00:00,687.1037887807911,347.6255458092061,1442.8978268291733
United States - Arizona,77,2020-04-28 00:00:00,695.6307050308021,352.00646737544537,1461.081824765005
United States - Arizona,78,2020-04-29 00:00:00,704.2152813351014,356.44259913553054,1479.4949849982436
United States - Arizona,79,2020-04-30 00:00:00,712.6954746455896,360.9346368712611,1498.1401955273884
United States - Arizona,80,2020-05-01 00:00:00,721.5219005137936,365.4832851329732,1517.0203807466753
United States - Arizona,81,2020-05-02 00:00:00,730.3877008452463,370.08925735003515,1540.9524546480977
United States - Arizona,82,2020-05-03 00:00:00,739.435537103113,368.70681088025674,1560.9591524616112
United States - Arizona,83,2020-05-04 00:00:00,748.6185902168224,373.2340524043394,1580.631008277383
United States - Arizona,84,2020-05-05 00:00:00,758.0501500027468,377.9377030109907,1600.5507769937724
United States - Arizona,85,2020-05-06 00:00:00,767.6010087048359,382.7006309769467,1620.7215829121667
United States - Arizona,86,2020-05-07 00:00:00,777.2613430322181,387.52358334012234,1641.1465897076916
United States - Arizona,87,2020-05-08 00:00:00,787.0621496692079,392.40731655290574,1661.8290009254108
United States - Arizona,88,2020-05-09 00:00:00,797.0121216439406,397.35259660082295,1682.7720604827875
United States - Arizona,89,2020-05-10 00:00:00,807.1118358379233,402.36019912266175,1703.9790531785588
United States - Arizona,90,2020-05-11 00:00:00,817.2673028205503,407.4309095321331,1725.4533052077304
United States - Arizona,91,2020-05-12 00:00:00,827.6486096239479,412.56552314105596,1747.1981846835029
United States - Arizona,92,2020-05-13 00:00:00,838.1139061981355,417.7648452841052,1769.217102165417
United States - Arizona,93,2020-05-14 00:00:00,848.7118187750199,423.02969144511354,1791.5135111942536
United States - Arizona,94,2020-05-15 00:00:00,859.4440332687802,428.3608873849789,1814.0909088337983
United States - Arizona,95,2020-05-16 00:00:00,870.3122571310118,433.7592692711796,1836.952836219273
