Jurisdiction,Timestep,Date,Mean,Lower,Upper
United States - Arkansas,32,2020-03-14 00:00:00,2061.5605715653587,354.036974113234,5501.573510033807
United States - Arkansas,33,2020-03-15 00:00:00,2169.9778738349983,354.036974113234,5896.635940549768
United States - Arkansas,34,2020-03-16 00:00:00,2301.7817615637223,354.036974113234,6362.839323812953
United States - Arkansas,35,2020-03-17 00:00:00,2456.6494999364836,354.036974113234,6925.348904500735
United States - Arkansas,36,2020-03-18 00:00:00,2645.3804341629025,354.036974113234,7556.303749633891
United States - Arkansas,37,2020-03-19 00:00:00,2890.3564131371527,354.036974113234,8306.316523884268
United States - Arkansas,38,2020-03-20 00:00:00,3175.065881867506,354.036974113234,8985.87159175921
United States - Arkansas,39,2020-03-21 00:00:00,3430.8035019292656,469.81903350596207,9558.293524309483
United States - Arkansas,40,2020-03-22 00:00:00,3681.575538564082,545.3256874671071,10132.817391065144
United States - Arkansas,41,2020-03-23 00:00:00,3932.2733389570185,608.67700447781,10763.7722361983
United States - Arkansas,42,2020-03-24 00:00:00,4180.32698022896,608.67700447781,11513.785010448677
United States - Arkansas,43,2020-03-25 00:00:00,4361.943997051433,608.67700447781,12193.340078323617
United States - Arkansas,44,2020-03-26 00:00:00,4457.377088014681,608.67700447781,12693.137483186598
United States - Arkansas,45,2020-03-27 00:00:00,4578.704365348833,608.67700447781,12993.991230672005
United States - Arkansas,46,2020-03-28 00:00:00,4736.290499084468,670.0229319817479,13368.997617797193
United States - Arkansas,47,2020-03-29 00:00:00,4868.453653748009,670.0229319817479,13708.775151734664
United States - Arkansas,48,2020-03-30 00:00:00,4976.796719775769,670.0229319817479,14150.045744070265
United States - Arkansas,49,2020-03-31 00:00:00,5159.805832583501,670.0229319817479,14724.569610825927
United States - Arkansas,50,2020-04-01 00:00:00,5387.58825481616,670.0229319817479,15238.53268108564
